List of Ferris wheels ,Ferris wheel,Ferris Wheel,Ferris wheel,Constantinople,Jesus
Ann Arbor Municipal Airport ,Airport terminal,Heathrow Airport,London,Christians,Jesus
Anthony Hamilton (fighter) ,"Kent, Washington",Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Cleoniceras ,Cretaceous,Precambrian,Cryptozoic Entertainment,Wonder Woman (2017 film),Jesus
Julio César Strassera ,Buenos Aires,Greater Buenos Aires,Buenos Aires,Triumvirate,Jesus
Nandewar Range ,Mount Kaputar,New South Wales,New Britain (Canada),Denmark,Jesus
Yantra Cove ,Bransfield Strait,File:Antarctica relief location map.jpg,Antarctica,World,Jesus
Caitika ,Bojjannakonda,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
This Is Hell (This Is Hell EP) ,Extended play,Sound recording and reproduction,Sound effect,Star Wars,Jesus
University of Copenhagen ,Latin,Colosseum,14 regions of Augustan Rome,Christians,Jesus
European route E12 ,Mo i Rana,List of towns and cities in Norway,Norway,Denmark,Jesus
Sir Harry Smith's Medal for Gallantry ,"Sir Harry Smith, 1st Baronet",Whittlesey,Cambridgeshire,List of monastic houses in England,Jesus
Subhashri ,Chennai,Megacity,List of urban areas by population,Toluca,Jesus
Re-trade ,Negotiation,Alternative dispute resolution,Arbitration,Justice,Jesus
Jane Alison ,Canberra,Australian Capital Territory,States and territories of Australia,Religion in Australia,Jesus
Everybody Get Up (Pitbull song) ,Single (music),Revolutions per minute,Minute,Computus,Jesus
Bibliotheca historica ,Universal history,World history,History of the world,Holocene calendar,Jesus
Pat McNamara (Irish politician) ,Mayor of Galway,Galway City Council,Fine Gael,List of political ideologies,Jesus
William Chapman (baritone) ,Baritone,Voice type,Countertenor,Jesus Christ Superstar,Jesus
Mark Haddon ,Northampton,Town,Germany,Christianity,Jesus
Gershkovich ,Mikhail Gershkovich,Moscow,Spasskaya Tower,Acheiropoieta,Jesus
Bartnicki v. Vopper ,Supreme Court of the United States,Listen to this article,Supreme Court of the United States,George Washington,Jesus
Mike Hamel ,Jerry Colangelo,Jesus
Nguyễn Hoàng Minh ,Vietnam,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Johnstone North railway station ,"Glasgow, Paisley, Kilmarnock and Ayr Railway",Template:Infobox rail,Reporting mark,Turkey,Jesus
Bad Wünnenberg ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Statue of Edward Everett Hale ,Edward Everett Hale,Boston,"Boston, Lincolnshire",Missionary,Jesus
"Regional Museum of Natural History, Bhopal ",Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
West Indian cricket team in Bangladesh in 2012–13 ,Mushfiqur Rahim,Talk:Mushfiqur Rahim,Portal:Biography,Jesus
William Molesworth (British Army officer) ,Andaman Islands,Bay of Bengal,South Asia,Islam,Jesus
"Forreston, Texas ",Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Save Me (Silver Convention song) ,Euro disco,Social Dancing,Social dance,Assyrian people,Jesus
"Clinton, Massachusetts ",New England town,Talk:New England town,Portal:Politics,Angel,Jesus
Patna Training College ,Patna,Patna district,Patna,Gautama Buddha,Jesus
Neufeld (surname) ,Russian Mennonite,Mennonites in Mexico,Spanish language,Classical Latin,Jesus
Fenian Cycle ,Category:Celtic mythology,Narrative,Description,Virtue ethics,Jesus
Pethia striata ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Li Dazhao ,Chinese name,Chinese language,Standard Chinese,Indonesian language,Jesus
Marcelo Ramírez ,Spanish naming customs,Naming customs of Hispanic America,Spanish naming customs,Christianity,Jesus
Square packing in a square ,List of unsolved problems in mathematics,Riemann zeta function,Physics,Mesopotamia,Jesus
"Tolombeh-ye Naseriyeh, Rigan ",Iran,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Popcorn (2007 film) ,Darren Paul Fisher,Bond University,Private university,Sogang University,Jesus
Wilfred Corrigan ,Fairchild Semiconductor,Talk:Fairchild Semiconductor,Portal:California,Hippie,Jesus
INS Nirdeshak ,IMO number,Eendracht (1989 ship),Netherlands,Christianity,Jesus
Jan Kirchhoff ,FC Bayern Munich,FC Bayern Munich (women),Karl-Heinz Rummenigge,Neymar,Jesus
Maneckiite ,Phosphate,Organophosphate,Ester,Blackberry,Jesus
William Hey (surgeon) ,Surgeon,Sturgeon,Holocene,Holocene calendar,Jesus
Carl Russell Fish ,"Central Falls, Rhode Island",City,List of urban areas by population,Toluca,Jesus
Tết Đoan Ngọ ,Cantonese,Yue Chinese,Cantonese people,Indonesian language,Jesus
Experience Curiosity ,NASA,Listen to this article,NASA,Jimmy Carter,Jesus
Review Your Choices ,Album,Phonograph record,Spiral,Golden ratio,Jesus
List of Egyptian films of 1907 ,Cinema of Egypt,Projection screen,Movie theater,Turkey,Jesus
Tone Center Records ,Tonic (music),Music,Paleolithic,Ethiopia,Jesus
Blue Stompin' ,Album,Phonograph record,Spiral,Golden ratio,Jesus
Palermo - Milan One Way ,Claudio Fragasso,Bruno Mattei,Italy,Anno Domini,Jesus
Alfonso Nieto ,Spanish naming customs,Naming customs of Hispanic America,Spanish naming customs,Christianity,Jesus
Common wallaroo ,Conservation status,IUCN Red List,International Union for Conservation of Nature,Denmark,Jesus
Trichlorophenol ,Organochloride,Chloroform,Density,Wreath,Jesus
Peixoto's theorem ,Dynamical system,Dynamical system (definition),Mathematics,Truth,Jesus
Arizona Colt ,Michele Lupo,Corleone,Sicilian language,Greeks,Jesus
OR52K1 ,Gene nomenclature,Nomenclature,Communication,Nous,Jesus
Fell running ,Norway,Northern Sami language,Norway,Denmark,Jesus
River Ashburn ,England,Flag of England,Civil flag,List of Puerto Rican flags,Jesus
Pornóapáti ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Governors of Skåne County ,County administrative boards of Sweden,Counties of Sweden,Basic Laws of Sweden,Blasphemy,Jesus
Hydnocarpus annamensis ,Conservation status,IUCN Red List,International Union for Conservation of Nature,Denmark,Jesus
William McEwan ,Edinburgh Central (UK Parliament constituency),Edinburgh Central (Scottish Parliament constituency),Scottish Parliament,Faith,Jesus
"Fort Belknap Agency, Montana ",Fort Belknap (Texas),"Fort Belknap Agency, Montana",Texas,Christianity,Jesus
2012 Latin American Table Tennis Cup ,Costa Rica,"Costa Rica, Sinaloa",Mexico,Protestantism,Jesus
Eduard ,Talk:Eduard,Portal:Companies,User:Northamerica1000,English Wikipedia,Jesus
Justin Tuck ,Defensive end,Gridiron football,American football,Mason Crosby,Jesus
Crime in California ,Crime,Offender (film),Kimberley Nixon,Celebrity Mastermind,Jesus
Gahmar railway station ,List of railway stations in India,Rail transport in India,Indian Railways,Goa,Jesus
Terry McAuliffe (priest) ,Portal:Christianity,Jesus
1995 Solihull Metropolitan Borough Council election ,Solihull Metropolitan Borough Council,Conservative Party (UK),Boris Johnson,Islam,Jesus
Centropogon occultus ,Conservation status,IUCN Red List,International Union for Conservation of Nature,Denmark,Jesus
Eyzerac ,Communes of France,Paris Commune,France,Christians,Jesus
Institute of Group Analysis ,S. H. Foulkes,Karlsruhe,Germany,Christianity,Jesus
Connie Boochever ,"Decatur, Illinois",City,List of urban areas by population,Toluca,Jesus
The Stone of the Witch Queen ,L. Sprague de Camp,Catherine Crook de Camp,L. Sprague de Camp,Christianity,Jesus
Oba Chandler ,Ohio,Ohio River,United States,God,Jesus
Greece at the 2005 World Championships in Athletics ,Sports governing body,Sport of athletics,Sports governing body,Catholic Church,Jesus
Zhuye Lake ,Talk:Zhuye Lake,Portal:China,Geography of China,Nile,Jesus
"Raush, Davlekanovsky District, Republic of Bashkortostan ",Russia,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Wertz Mill ,National Register of Historic Places,Canadian Register of Historic Places,English language,Gospel of Matthew,Jesus
Jermaine Jackson discography ,Jermaine Jackson,"Gary, Indiana",City,Mesopotamia,Jesus
Des Cole ,St Kilda Football Club,Southern Melbourne Saints,Melbourne,Christianity,Jesus
Family Life (Amish magazine) ,Magazine,Quartering (heraldry),Coat of arms,Hyghalmen Roll,Jesus
Par Chinak ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
James Calhoun ,Atlanta,Atalanta,Atlanta,Judaism,Jesus
Uganda National Rescue Front ,Uganda,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Gobowen railway station ,National Rail,Network Rail,List of legal entity types by country,Indonesian language,Jesus
Peabody-Fitch House ,National Register of Historic Places,Canadian Register of Historic Places,English language,Gospel of Matthew,Jesus
Koningo ,Mount Meru,Meru Peak,Mount Meru,Krishna,Jesus
MasterChef (Brazilian season 3) ,Brazil,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Black Metal Jesus ,Album,Phonograph record,Spiral,Golden ratio,Jesus
Vexillum croceostoma ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Constance of Burgundy ,Talk:Constance of Burgundy,Portal:History,Wikipedia talk:WikiProject Portals/Tasks,Portal:Evangelical Christianity,Jesus
Granton Samboja ,Incumbent,Barcelona Open (tennis),Barcelona,Arabs,Jesus
Jennifer Mundel ,South Africa,Southern Africa,South Africa,Ethiopia,Jesus
Monte Davidoff ,United States,Americas,Demonym,Greeks,Jesus
Special Economic Zones in Russia ,Foreign direct investment,Investment,Interest,First Council of Nicaea,Jesus
Sydney Gateway ,New South Wales,New Britain (Canada),New France,Utopia,Jesus
Cassels Lake ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Source upgrade ,Computer programming,Chess,Staunton chess set,Crown (headgear),Jesus
Ursula Dronke ,Medieval studies,Listen to this article,Medieval studies,Decline of Greco-Roman polytheism,Jesus
1879 Gladstone by-election ,List of New Zealand by-elections,New Zealand House of Representatives,52nd New Zealand Parliament,Golriz Ghahraman,Jesus
Catephia thricophora ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
La Fuente de San Esteban ,Municipalities of Spain,Municipality,Ponce City Hall,Weather vane,Jesus
Six Colours Frenesi ,Music video,Short film,Feature film,From the Manger to the Cross,Jesus
Wolfsbane (album) ,Album,Phonograph record,Spiral,Golden ratio,Jesus
History of Buddhism in India and Tibet ,Talk:History of Buddhism in India and Tibet,Portal:Books,Wikipedia talk:WikiProject Portals/Tasks,Portal:Evangelical Christianity,Jesus
The Story of the Daughters of Quchan ,Talk:The Story of the Daughters of Quchan,Portal:Books,Wikipedia talk:WikiProject Portals/Tasks,Portal:Evangelical Christianity,Jesus
Star Dancer ,Beth Webb,United Kingdom,Great Britain,Pseudohistory,Jesus
Miracle at the New Meadowlands ,Miracle at the Meadowlands,Miracle at the New Meadowlands,Miracle at the Meadowlands,Scapegoat,Jesus
Seymour Kirkup ,William Blake,Thomas Phillips,Talk:Thomas Phillips,Portal:Biography,Jesus
Robert C. Rusack ,Episcopal Diocese of Los Angeles,Roman Catholic Archdiocese of Los Angeles,United States,God,Jesus
Battle of Savage's Station ,American Civil War,Battle of Gettysburg,Eastern Theater of the American Civil War,Origins of the American Civil War,Jesus
Yan Senkevich ,Grodno,Talk:Grodno,Grodno,Lithuania,Jesus
No. 5 Operational Training Unit RAAF ,Royal Australian Air Force,Royal Auxiliary Air Force,United Kingdom,Irreligion in the United Kingdom,Jesus
Miconia pausana ,Conservation status,IUCN Red List,International Union for Conservation of Nature,Denmark,Jesus
Cú Coirne Ua Madudhan ,Diarmaid Ua Madadhan,Madudan Reamhar Ua Madadhan,County Galway,Christianity,Jesus
Area of Natural and Scientific Interest ,Government of Ontario,Coat of arms of Ontario,Armiger,National coat of arms,Jesus
Clive Exton ,Agatha Christie,Jesus
Gabrielle Solis ,Eva Longoria,Evan Longoria,Eva Longoria,Sheba,Jesus
Dennis Lawrence (cross-country skier) ,Canadians,Listen to this article,Canadians,Western culture,Jesus
"Fabbrica, Peccioli ",Frazione,Comune,Commune,Unitarianism,Jesus
Algebra of physical space ,Template:Algebra of Physical Space,Template talk:Algebra of Physical Space,User talk:Purgy Purgatorio,User talk:Cullen328,Jesus
Dodge Creek ,Stream,Aubach (Wiehl),North Rhine-Westphalia,Turkey,Jesus
Pajtim Statovci ,Finns,Finland,Finnish language,Mikael Agricola,Jesus
Things Unseen (album) ,Album,Phonograph record,Spiral,Golden ratio,Jesus
Persoonia laxa ,Conservation status,IUCN Red List,International Union for Conservation of Nature,Denmark,Jesus
Yukina Ota ,Japan,Flag of Japan,Japan,Common Era,Jesus
Ivo Schaible ,Talk:Ivo Schaible,Template talk:WikiProject Articles for creation,User talk:Circeus,Denmark,Jesus
Mike Staines ,Olympic Games,2018 Winter Olympics,2018 Winter Olympics opening ceremony,Lithuania,Jesus
Theodore Low De Vinne ,Chester Beach,United States,Americas,World,Jesus
Austin Fire Department ,United States,Americas,Demonym,Greeks,Jesus
Guðmundsson ,Surname,Last Name (song),Single (music),Reggae,Jesus
"Qarabağlı, Şabran ",Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Vibriobactin ,Chemical nomenclature,Systematic name,Nomenclature,Name,Jesus
Karsten Thielker ,Associated Press,Associated Press Service,Pakistan,Islam,Jesus
Mein Block ,Single (music),Revolutions per minute,Minute,Computus,Jesus
Group development ,Group conflict,Discontinuity effect,Psychology,Idiot,Jesus
Benefit cap ,Welfare cap,Benefit cap,Welfare Reform Act 2012,Suicide,Jesus
Pedro Joseph de Lemos ,"Palo Alto, California","Santa Clara County, California",List of counties in California,Biblical Magi,Jesus
Kim Sohyi ,MasterChef Korea,Cooking,Outline of food preparation,Salt,Jesus
Emmett Hendricks ,"Natchitoches, Louisiana",Geographic coordinate system,Geodesy,Mesopotamia,Jesus
1997 World Rally Championship ,World Rally Championship,World Rally Championship (video game series),Video game publisher,Christmas,Jesus
Acetolactate synthase ,Arabidopsis thaliana,Taxonomy (biology),Evolution,Divinity,Jesus
Jonathan Z. Smith ,History of religion,History of Religions (journal),Outline of academic disciplines,Church music,Jesus
Channel reliability ,Telecommunication,Opte Project,Internet,English Wikipedia,Jesus
"Dode, Kent ",Kent,Counties of England,County,Denmark,Jesus
Descartes' Error ,International Standard Book Number,Check digit,Binary number,Ramon Llull,Jesus
Cambodia at the 2018 Asian Para Games ,List of IOC country codes,International Olympic Committee,Talk:International Olympic Committee,User talk:Evanh2008,Jesus
Warren Storm ,Talk:Warren Storm,Main Page,Wikipedia,English Wikipedia,Jesus
"Groves, Texas ",City,Settlement hierarchy,List of urban areas by population,Toluca,Jesus
Luxembourg in the Eurovision Song Contest 1986 ,Eurovision Song Contest 1986,Grieg Hall,Norway,Denmark,Jesus
Miss Earth Ecuador 2018 ,"Cuenca, Ecuador","Talk:Cuenca, Ecuador","Cuenca, Ecuador",Cusco,Jesus
Grêmio Esportivo Glória ,Kit (association football),Association football,Football,Shrove Tuesday,Jesus
Omeria Scott ,Mississippi House of Representatives,Lower house,Legislature,Religious law,Jesus
Samuel Fox (industrialist) ,"Bradwell, Derbyshire",Derbyshire,Counties of England,List of cultural icons of England,Jesus
Gmina Leśniowice ,Gmina,Administrative divisions of Poland,Voivodeships of Poland,Lithuania,Jesus
Dame Diop ,Louga,Talk:Louga,Portal:Africa,Ethiopia,Jesus
772d Expeditionary Airlift Squadron ,United States,Americas,Demonym,Greeks,Jesus
Angampora ,Strike (attack),United States Marine Corps,Marines,Enrico Dandolo,Jesus
Pinneshiri (Kabato) ,Summit,Summit (meeting),Head of state,George Washington,Jesus
Iso Mutsu ,Japan,Flag of Japan,Japan,Common Era,Jesus
Blood in Dispute ,Andrea Torres,Metro Manila,Manila,Islam,Jesus
Sidney Painter ,New York City,Midtown Manhattan,Central business district,Crown (headgear),Jesus
Laurie Anderson ,"Glen Ellyn, Illinois",Geographic coordinate system,Geodesy,Mesopotamia,Jesus
High reliability organization ,Organization,Business administration,Management,Ronald Fisher,Jesus
Ahrensburg West (Hamburg U-Bahn station) ,Talk:Ahrensburg West (Hamburg U-Bahn station),Portal:Germany,User:Kusma,English Wikipedia,Jesus
Klaus Ambrosch ,Knittelfeld,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
R1 expressway (Slovakia) ,European route E58,Talk:European route E58,Portal:Romania,Byzantine Empire,Jesus
Railmen Drum and Bugle Corps (2013) ,"Papillion, Nebraska",City,List of urban areas by population,Toluca,Jesus
Shaggfest ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Etchū-Yatsuo Station ,Takayama Main Line,Track gauge,Rapid transit track gauge,Denmark,Jesus
Irish Caribbean ,Caribbean,Caribbean people,Caribbean Community,Christianity,Jesus
John Austin Wharton (1806–38) ,William H. Wharton,Republic of Texas,Spanish language,Classical Latin,Jesus
Martin Islands ,Martin Islands (Antarctica),Martin Island (Antarctica),Antarctica,World,Jesus
Zambia women's national cricket team ,Zambia Cricket Union,Cricket,Cricket (insect),The Cricket on the Hearth,Jesus
You Should Be Mine (The Woo Woo Song) ,Single (music),Revolutions per minute,Minute,Computus,Jesus
Pacucha District ,Pacocha District,Pacucha District,List of sovereign states,Holy See,Jesus
Besmir Arifaj ,Albania,Flag of Albania,National flag,National coat of arms,Jesus
Promod Maduwantha ,Colombo,Columbo,Colombo,Gautama Buddha,Jesus
Brian Ledbetter ,Sailing (sport),Port Jackson,Sydney,Pope Benedict XVI,Jesus
Stormsrivier ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Yosef Abu Laben ,Talk:Yosef Abu Laben,Portal:Biography,Jesus
Antonovskaya ,Russia,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Demenika ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
"Zajdi, zajdi, jasno sonce ",Song,Singing,Music,Western culture,Jesus
Right-to-try law ,Experimental drug,Drug,Caffeine,Suicide,Jesus
List of minor planets: 100001–101000 ,List of minor planets,Minor Planet Center,Asteroid,Crucifix,Jesus
Shock pulse method ,Condition monitoring,Predictive maintenance,Infrared,Weather forecasting,Jesus
Voortrekker (yacht) ,South Africa,Southern Africa,South Africa,Ethiopia,Jesus
William J. Yokes ,"Franklin, Pennsylvania","Franklin, Cambria County, Pennsylvania","Franklin, Pennsylvania",Marriage,Jesus
Maure-de-Bretagne ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Orly ,Template:Translated page,Template:Translated page/doc,Featured content – the best of Wikipedia,List of Dewey Decimal classes,Jesus
Melbourne tram route 6 ,Moreland railway station,"Coburg, Victoria",Melbourne,Christianity,Jesus
Soundwave 2009 ,Compilation album,Performing arts,Performance art,Antithesis,Jesus
